Sample_title,Sample_geo_accession,Sample_status,Sample_submission_date,Sample_last_update_date,Sample_type,Sample_channel_count,Sample_source_name_ch1,Sample_organism_ch1,disease,sampling time group,cohort,tissue,Sample_molecule_ch1,Sample_extract_protocol_ch1,Sample_taxid_ch1,Sample_description,Sample_data_processing,Sample_platform_id,Sample_contact_name,Sample_contact_laboratory,Sample_contact_department,Sample_contact_institute,Sample_contact_address,Sample_contact_city,Sample_contact_state,Sample_contact_zip/postal_code,Sample_contact_country,Sample_data_row_count,Sample_instrument_model,Sample_library_selection,Sample_library_source,Sample_library_strategy,Sample_relation,Sample_supplementary_file_1,Series_sample_id
826701_1,GSM5768653,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, ≤12 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508884,NONE,GSM5768653
826701_3,GSM5768654,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, ≥23 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508885,NONE,GSM5768654
267586_1,GSM5768655,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, pre-eclampsia, ≤12 weeks gestation, Validation 2, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Validation2_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508886,NONE,GSM5768655
418624_2,GSM5768656,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, severe pre-eclampsia, 13-20 weeks gestation, Validation 2, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Validation2_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508888,NONE,GSM5768656
331344_2,GSM5768657,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, pre-eclampsia, 13-20 weeks gestation, Validation 2, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Validation2_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508887,NONE,GSM5768657
946772_3,GSM5768658,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, ≥23 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508889,NONE,GSM5768658
147354_2,GSM5768659,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, pre-eclampsia, 13-20 weeks gestation, Validation 2, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Validation2_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508891,NONE,GSM5768659
316949_1,GSM5768660,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, ≤12 weeks gestation, Validation 2, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Validation2_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508892,NONE,GSM5768660
450582_2,GSM5768661,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, severe pre-eclampsia, 13-20 weeks gestation, Validation 2, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Validation2_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508890,NONE,GSM5768661
406636_1,GSM5768662,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, ≤12 weeks gestation, Validation 2, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Validation2_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508893,NONE,GSM5768662
454195_2,GSM5768663,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, 13-20 weeks gestation, Validation 2, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Validation2_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508894,NONE,GSM5768663
349246_2,GSM5768664,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, pre-eclampsia, 13-20 weeks gestation, Validation 2, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Validation2_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508895,NONE,GSM5768664
464537_2,GSM5768665,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, 13-20 weeks gestation, Validation 2, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Validation2_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508896,NONE,GSM5768665
457230_2,GSM5768666,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, 13-20 weeks gestation, Validation 2, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Validation2_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508897,NONE,GSM5768666
349246_1,GSM5768667,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, pre-eclampsia, ≤12 weeks gestation, Validation 2, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Validation2_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508898,NONE,GSM5768667
946772_4,GSM5768668,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, Post-partum, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508900,NONE,GSM5768668
384886_2,GSM5768669,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, 13-20 weeks gestation, Validation 2, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Validation2_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508899,NONE,GSM5768669
161584_1,GSM5768670,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, ≤12 weeks gestation, Validation 2, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Validation2_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508901,NONE,GSM5768670
195443_1,GSM5768671,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, ≤12 weeks gestation, Validation 2, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Validation2_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508902,NONE,GSM5768671
